locus_tag; genomes
ECB_03611; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02648; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_04045; Ara-2_50K_11335_annotated.gd, Ara+1_50K_11392_annotated.gd, Ara+1_50K_11393_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_03927; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_03112; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03323; Ara-2_50K_11335_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03324; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_01203; Ara+6_50K_11371_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-5_50K_11339_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-5_50K_11340_annotated.gd
ECB_00889; Ara-2_50K_11335_annotated.gd, Ara+1_50K_11392_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+1_50K_11393_annotated.gd
ECB_04262; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_04268; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00305; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00300; Ara+4_50K_11348_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+4_50K_11349_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01368; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_00761; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_00760; Ara-3_50K_11364_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00765; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00949; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01145; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_00944; Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_01963; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01966; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00780; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00782; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01560; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02062; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02284; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_01895; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01892; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01893; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_02845; Ara-2_50K_11335_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02192; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03828; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02666; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_03134; Ara-6_50K_11390_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_02446; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02337; Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02686; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_03026; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_04072; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_04076; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_03556; Ara-2_50K_11335_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02533; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_02535; Ara+1_50K_11392_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+1_50K_11393_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_04250; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_04099; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_04098; Ara-2_50K_11335_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_04091; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00176; Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_01314; Ara-2_50K_11335_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01310; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_00775; Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00773; Ara-3_50K_11364_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00798; Ara-3_50K_11364_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_00799; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_01550; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01224; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_01226; Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02056; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_02054; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01044; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_02492; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_03836; Ara-1_50K_11331_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02836; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_03631; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03542; Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_02548; Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03122; Ara+6_50K_11370_annotated.gd, Ara-6_50K_11389_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_03300; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02622; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_04243; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04089; Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_04080; Ara+2_50K_11342_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara+2_50K_11343_annotated.gd
ECB_00095; Ara-2_50K_11335_annotated.gd, Ara+2_50K_11342_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+2_50K_11343_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00147; Ara-3_50K_11364_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00145; Ara-1_50K_11331_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00434; Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00431; Ara-2_50K_11335_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00430; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01545; Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01050; Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03802; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02829; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02229; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_02222; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_03575; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03574; Ara-2_50K_11335_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02551; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02559; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03970; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03974; Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00061; Ara-3_50K_11364_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03372; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_00159; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00424; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02286; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00888; Ara+1_50K_11392_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+1_50K_11393_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_00880; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01065; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01060; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01592; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01448; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01441; Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02367; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02360; Ara+6_50K_11370_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02787; Ara-6_50K_11390_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-6_50K_11389_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_02785; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02966; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02962; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_02567; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02564; Ara-1_50K_11331_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03967; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_03141; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_03362; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03360; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03361; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03369; Ara-3_50K_11364_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_01159; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03211; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02283; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_00632; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_00450; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-3_50K_11365_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_01695; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_01925; Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01920; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_01213; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_01214; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_01216; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_01075; Ara-1_50K_11331_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01076; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00858; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_01586; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01479; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_03782; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_01109; Ara-1_50K_11331_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01102; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02804; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11337_annotated.gd, Ara+3_50K_11345_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02029; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-1_50K_11330_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_02376; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02373; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_02379; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
